etiquetas,Area,Eccentricity,Solidity,Extent,Perimeter,MajorAxisLength,MinorAxisLength,Circularity,Elongation,roundnessCH,convexity,circleVariance,ellipVariance,Mean_Green,Mean_Red,Mean_Blue,Std_Green,Std_Red,Std_Blue,Skewness_G,Skewness_R,Skewness_B,Kurtosis_G,Kurtosis_R,Kurtosis_B,Entropy_G,Entropy_R,Entropy_B
Drepanocits,39153,0.891002782,0.985129831,0.743943453,788.868,332.1246175,150.78386,0.790617147,0.546002157,0.789888038,1.000461421,0.270953087,0.036037965,42015.38375,44201.25477,45002.02467,1666.646743,1564.064081,2088.863253,0.647758716,0.280871665,0.561849099,3.400091739,3.412825117,3.121634795,4.68237249,4.642737271,5.012786744
Drepanocits,52773,0.873859034,0.991060865,0.626943867,896.412,372.0004093,180.8589278,0.825289508,0.513820622,0.826033904,0.999549314,0.239756766,0.030201195,37620.88886,39365.22267,42823.34345,2293.592923,1934.515555,2253.607918,0.838350011,0.570501679,0.587659569,3.624837741,3.787410323,3.185326338,5.100799355,4.919226511,5.123156387
Drepanocits,51561,0.960432318,0.939796588,0.781701031,1123.341,495.5898971,138.0284708,0.513461607,0.721486512,0.567421429,0.951264131,0.39697707,0.08368404,38685.32635,40129.69306,43388.32684,2240.940694,2092.175772,2355.261229,0.964866895,0.517290093,0.649569649,3.836560329,3.491032702,3.052272212,5.013937474,5.023842426,5.1550906
Drepanocits,31609,0.930232313,0.98676365,0.791016016,756.736,333.2529253,122.2942181,0.693636328,0.633028823,0.69442529,0.99943177,0.33724995,0.039633309,39875.83789,40380.51846,44465.72407,1860.160144,1610.474259,2139.145452,0.989656884,0.259411924,0.493352607,4.003926402,3.617646404,2.825025166,4.764459922,4.680737319,5.047266036
Drepanocits,55931,0.879344235,0.975189176,0.620015741,941.954,388.6466837,185.0683586,0.792142033,0.52381336,0.803700649,0.992783087,0.251903651,0.033884646,40816.1868,40991.35378,43971.66652,2217.672902,2022.111532,2304.690814,0.198555245,0.006244066,0.039243691,2.416451738,2.774814791,2.442763134,5.126173778,5.020199114,5.19418687
Drepanocits,55103,0.914707464,0.957181073,0.685360697,991.873,421.7704717,170.4444636,0.703838422,0.595883365,0.728562392,0.982885914,0.308121171,0.067296912,36923.21333,38971.5638,43163.41949,3235.636909,2709.447809,2960.372378,0.247109784,0.014842701,0.099850314,2.459023087,2.575305327,2.403938935,5.658781291,5.434812055,5.546795141
Drepanocits,33196,0.861384548,0.989537067,0.681950779,710.154,289.3507598,146.9767032,0.827161943,0.492046596,0.825468651,1.00102513,0.233816061,0.201866109,39982.31691,41265.84263,44209.86769,1934.262672,1825.045714,2237.550028,1.064858243,0.296065183,0.879278278,4.94484566,6.181939749,3.487655912,4.76942352,4.777809125,5.026115085
Drepanocits,45700,0.853020388,0.993867165,0.668832689,819.762,334.1672566,174.394402,0.85457562,0.478122412,0.853059806,1.000888063,0.218895217,0.037397441,39447.57847,40326.254,43747.14538,3697.909449,2971.869789,3260.002072,0.366441733,-0.31462178,0.211075244,2.178256874,5.099825111,1.943888625,5.699265376,5.467772809,5.575708155
Drepanocits,57073,0.799804363,0.993178456,0.707014023,918.293,350.3780375,210.3181872,0.850507246,0.39973924,0.850001776,1.000297291,0.19624656,0.048628328,39448.39346,40794.40884,42696.64156,1903.775049,2166.675455,1950.431388,0.742741504,0.394787747,0.476946241,3.348138272,3.021966138,3.195214633,4.844617195,5.095128863,4.936143706
Drepanocits,42634,0.880757531,0.985552139,0.758274789,814.04,339.8498544,160.9418442,0.80848963,0.526432505,0.811157943,0.998353889,0.258688732,0.069944766,35651.37834,37755.92175,41912.43984,4059.557268,3343.050231,3789.919669,0.280464531,0.12742821,0.192983705,2.039693814,2.175469434,2.002604049,5.896746345,5.691364711,5.818055263
Drepanocits,44439,0.969154769,0.92643012,0.701927026,1058.636,493.4473796,121.6115391,0.498288454,0.753547097,0.503206551,0.995101243,0.43518769,0.071869331,37817.91958,37821.97979,43259.98839,2716.923692,2448.640661,2841.970215,0.383533872,0.109752122,0.30052922,2.297615694,2.583083082,2.242516659,5.359977065,5.286423911,5.435613929
Drepanocits,46253,0.839615226,0.993363687,0.792220471,818.052,330.3550395,179.4427853,0.86853625,0.456818381,0.866992457,1.000889919,0.217709891,0.05204374,38098.34467,39986.12778,43231.22202,2118.556446,1847.410661,2220.133548,0.880053824,0.495705749,0.698917323,3.585247105,3.512897633,3.254461099,4.963873949,4.860214373,5.072463115
Drepanocits,40269,0.702317517,0.990724795,0.708961268,737.576,269.3394004,191.7329757,0.930180338,0.288136175,0.928824844,1.000729416,0.130242668,0.043304589,40503.66485,42132.98607,41803.84872,2703.516601,2252.529132,2931.300867,0.621846378,0.264320896,0.49110181,2.806676783,2.844706043,2.641863974,5.341464213,5.164621929,5.487397026
Drepanocits,55676,0.915563083,0.983935672,0.550294045,968.58,420.9874548,169.3103732,0.745773412,0.597825609,0.747470226,0.998864317,0.296951791,0.041119373,39833.52137,39136.99317,45154.88929,2613.033046,2391.491188,2585.179373,0.345382036,-0.167096132,0.271724575,3.125816121,3.605889924,2.747044808,5.364799133,5.254342864,5.344656452
Drepanocits,52247,0.954307524,0.982252637,0.431166238,1044.358,473.0008397,141.3450848,0.601966644,0.701173713,0.603264483,0.998923741,0.368811057,0.041272109,38670.53465,40424.24392,43886.04222,3178.588515,2587.016076,2834.30732,0.322076389,0.168342625,0.251331632,2.271150894,2.476873142,2.28052475,5.595282313,5.35421525,5.447904104
Drepanocits,51028,0.938251902,0.927377145,0.733666897,1029.244,447.0594321,154.6614804,0.6053154,0.654047159,0.627608481,0.982079079,0.35879063,0.037678954,41251.98275,41612.90241,44298.34569,2220.180766,1862.947429,2323.533988,0.04338621,-0.030781154,0.048987723,2.247133819,2.812475415,2.45067813,5.118503668,4.903209967,5.206785302
Drepanocits,39895,0.829831811,0.99379733,0.796307385,757.464,302.7815562,168.956223,0.873784506,0.441986411,0.872107333,1.000961102,0.209070758,0.092800869,40442.26013,41351.43792,44652.37649,2046.119132,1811.981457,2326.940715,0.532043385,0.24074486,0.462651191,2.630418295,3.346683799,2.734341908,4.95371777,4.852819862,5.170696862
Drepanocits,48621,0.903342753,0.966908621,0.674935451,923.619,381.5811589,163.6675701,0.716222622,0.571080578,0.744761238,0.980653278,0.282526629,0.07961526,39864.58625,40376.43125,43383.24066,2604.143587,1911.090641,2529.428325,0.402628416,0.087267238,0.306294611,2.418390872,2.856493675,2.446875274,5.313592375,4.939550027,5.299649425
Drepanocits,43333,0.920375327,0.967556826,0.759308907,878.142,379.7863264,148.5101769,0.706153511,0.608963866,0.717366422,0.992153889,0.317669877,0.050169539,43416.56807,43132.52071,46642.40962,2137.013643,1714.858736,1820.420052,0.990660168,0.224558272,0.422272641,3.878267102,3.223770203,3.059779318,4.952914044,4.776650511,4.842706936
Drepanocits,49131,0.914067419,0.977789719,0.538522245,935.804,394.204128,159.8743205,0.705010643,0.594437731,0.719884512,0.989615347,0.297066618,0.029534768,37081.24549,37061.89412,42291.73565,3680.114125,3142.070589,3579.470169,0.348372403,0.070769315,0.250519914,2.057735994,2.328330017,2.051869595,5.737900818,5.626970498,5.737081873
Drepanocits,45205,0.910566623,0.987547788,0.575515297,873.101,373.9102183,154.5604034,0.745190597,0.586637658,0.747567287,0.998409119,0.290481485,0.030504755,38746.9556,39759.27159,41793.20022,2438.337911,2183.888617,2650.478387,0.338602028,0.09603082,0.316516589,2.419277454,2.678107556,2.587684191,5.237259279,5.127115803,5.378693432
Drepanocits,42313,0.96046928,0.970147885,0.429774311,961.09,441.1417966,122.8076976,0.575646098,0.721614006,0.580998226,0.995383367,0.388937022,0.021869223,40172.19408,41809.387,43338.8933,2402.745896,1910.166635,2479.43532,0.203244109,-0.00866982,0.095644235,2.348263516,2.788111553,2.367214624,5.232570888,4.938690179,5.289282257
Drepanocits,56333,0.854032206,0.992179932,0.651098012,918.63,372.1586118,193.6044042,0.838863882,0.479779862,0.839543692,0.999595049,0.221039967,0.052964028,39515.52291,40579.15524,44523.60982,2167.182984,1891.264005,2164.757846,0.292044639,0.077634207,0.305835187,2.688184907,3.013351307,2.742570314,5.099394294,4.925068006,5.099167755
Drepanocits,52627,0.730860654,0.880624488,0.613883445,1018.589,327.1823134,223.3106668,0.637412409,0.317473294,0.792132659,0.897038943,0.204492029,0.052289562,41600.26389,41797.7011,45280.05655,1912.750389,1626.404056,1906.324511,0.26081974,-0.063194708,0.134106026,2.524346655,3.066345766,2.639065517,4.914567819,4.707578821,4.927824031
Drepanocits,47147,0.934528526,0.987040992,0.500323666,928.01,411.1230485,146.3138552,0.687952757,0.644111767,0.688504631,0.999599142,0.324046882,0.050698604,38308.42056,39736.05175,43005.72219,2022.678068,1881.504444,2354.647103,0.846028255,0.497103451,0.671858265,4.482721844,4.016400673,3.383893395,4.926993657,4.882282052,5.157044943
Drepanocits,66698,0.795745868,0.981531353,0.706509189,1002.018,377.3391131,228.5281413,0.834779219,0.394369326,0.83693277,0.998712598,0.190704721,0.043752194,44958.06027,45514.23743,45769.15985,2025.097278,1779.855796,2203.630729,1.043880611,0.224504028,0.613397404,3.926724323,2.864676055,3.157518124,4.85036137,4.828977641,5.08163506
Drepanocits,43199,0.907072364,0.968913312,0.528292426,856.794,363.9015074,153.19334,0.739487308,0.579025267,0.74279188,0.997773094,0.283241065,0.027542917,37990.81349,37570.95488,42006.5483,2573.387853,2163.620227,2793.073073,0.649556489,0.215684741,0.488315586,2.712945609,2.934385691,2.507013763,5.245440614,5.110381974,5.395503643
Drepanocits,61388,0.914164776,0.990560405,0.769852019,1024.136,439.9447006,178.3284037,0.73549222,0.59465723,0.734708618,1.000533132,0.305072422,0.036066437,37273.74835,39480.91223,43303.47351,2298.253851,1972.870637,2184.988495,1.115281941,0.557620002,0.790059677,4.109356854,3.853275318,3.406361013,4.999001146,4.935256918,5.023079859
Drepanocits,33361,0.828217044,0.971462683,0.699040315,718.418,276.696286,155.0626645,0.812258966,0.439592534,0.817822912,0.996592513,0.215076689,0.068633731,42548.31354,42663.44918,46141.94011,1311.284221,1388.440651,1353.977904,0.694904694,-0.111562128,0.215146072,3.574576989,3.143112432,3.125158961,4.331933631,4.480184532,4.435263512
Drepanocits,48565,0.958004313,0.911984526,0.391022544,1067.844,481.3356443,138.0248204,0.535201884,0.71324621,0.544762663,0.991185978,0.401727172,0.038611168,42476.14801,43198.22028,46818.48311,2918.680106,2231.529257,2611.172696,0.455378322,0.242113427,-0.042866745,3.040986768,3.051807698,2.470871948,5.509331008,5.156103539,5.375247912
Drepanocits,42616,0.928389701,0.983385638,0.532114674,918.772,390.2925237,145.0358547,0.634405654,0.628391922,0.634165431,1.000189383,0.346040878,0.031875777,39589.786,40215.60803,42814.99906,2508.709191,2094.83277,2620.870474,0.502341483,0.042705219,0.323398186,2.720182596,2.85308565,2.533231687,5.268112952,5.072657344,5.3559405
Drepanocits,47416,0.94080111,0.991862776,0.468908228,950.308,423.1334474,143.4249326,0.659790423,0.6610409,0.659559979,1.00017468,0.336480586,0.043652056,40459.13211,42461.78573,43752.43867,2535.25854,2084.281611,2570.002535,0.330485434,0.095342043,0.129529132,2.323605876,2.662257612,2.297214042,5.280993172,5.058936322,5.329656477
Drepanocits,44717,0.733867018,0.993225534,0.73881867,773.82,289.8761324,196.9108746,0.9384316,0.320706838,0.938912023,0.999744127,0.136784739,0.143765518,40760.02666,40239.99428,44055.58155,2655.8958,2377.811032,2651.721422,0.020084611,-0.188961246,-0.005181481,2.296960749,2.991184667,2.293176695,5.382580989,5.246760127,5.380875877
Drepanocits,45030,0.714500188,0.839751599,0.626879385,1138.904,309.2437118,216.3578012,0.436252144,0.300364751,0.772633148,0.751418908,0.286226682,0.030380679,40821.43389,41202.44779,44896.07639,2429.985059,2054.863144,2410.248619,0.355575317,0.201946616,0.159941606,2.291998915,2.837116021,2.316013309,5.200994015,5.036517358,5.238078705
Drepanocits,33310,0.845761988,0.891619155,0.614235663,811.065,298.9772067,159.5223866,0.636316486,0.466439638,0.652113534,0.987813554,0.284470148,0.049161045,47238.56668,47812.24569,48036.70922,2786.648071,2279.147207,2668.721767,0.615921175,0.393510926,0.351044867,3.005412298,2.907938553,2.723159184,5.360675038,5.155299863,5.378792658
Drepanocits,52829,0.939196624,0.983908517,0.562459409,1007.676,444.3353679,152.5757997,0.653793237,0.656620178,0.656636492,0.997832637,0.348266721,0.037543976,42359.45106,41543.90323,46688.14901,1965.680768,1751.99571,1645.655593,0.536420259,0.18332184,0.070433534,2.896850618,3.117071454,2.651285266,4.924389734,4.810862998,4.718332937
Drepanocits,46311,0.83465228,0.987567706,0.627002071,839.32,328.685692,181.032599,0.826111902,0.449222758,0.850760634,0.985407234,0.206560146,0.078886099,37381.3399,39547.75496,43265.13114,3495.827712,2768.501023,2826.192745,0.152622945,-0.121168089,0.133040046,1.945764437,2.69095413,2.033532884,5.685997516,5.429515431,5.417032994
Drepanocits,32876,0.939778011,0.942545872,0.577399979,819.958,351.6003224,120.1718728,0.614476985,0.658214554,0.635035853,0.983679652,0.350492396,0.034763881,42517.09308,43005.36124,46220.18494,2149.666088,1768.380643,2025.540706,0.839846891,0.416841292,0.345899931,3.12258009,3.225057808,2.526167616,4.945013279,4.800616816,4.972872852
Drepanocits,57048,0.952961733,0.987981019,0.581410518,1070.887,492.0233747,149.1276787,0.625119425,0.696909362,0.625515389,0.99968344,0.380124846,0.033542744,37956.99145,38347.17375,43576.93311,2945.516765,2608.317647,2918.167126,0.306305024,0.157437312,0.221120353,2.191705252,2.482129269,2.185201594,5.478638846,5.367741914,5.48166816
Drepanocits,47691,0.957179677,0.948319745,0.41797546,1018.537,466.6790938,135.1010314,0.577687104,0.710505499,0.582245622,0.996077708,0.380202825,0.072232053,37209.84639,38774.50722,42732.00965,3356.243115,2180.168163,3311.894695,0.802020598,0.655937715,0.400846394,2.652702915,3.702218896,2.139386794,5.489594736,5.073134508,5.593293999
Drepanocits,47391,0.926914895,0.986901291,0.737763871,919.294,401.8290511,150.7950331,0.704688016,0.624728395,0.704688016,1,0.323333088,0.059202508,40240.87443,40794.63358,43954.63949,2776.677416,2396.835511,2775.742571,0.146571471,-0.48981779,0.196459991,2.090793454,4.458752948,2.302233884,5.398381276,5.227058195,5.432720006
Drepanocits,46480,0.856732088,0.979371668,0.615132145,831.71,340.4641044,175.5983449,0.844368721,0.484238301,0.84481966,0.99973308,0.224917335,0.084616369,36238.13597,36133.1494,41476.84682,3986.829721,3281.344128,4014.477098,0.504358104,0.31063231,0.347476363,2.351452793,2.572947639,2.132029846,5.846684838,5.685266226,5.888116197
Drepanocits,67508,0.856002923,0.964413777,0.710610526,1048.956,409.3807679,211.6379777,0.770993227,0.483029018,0.797106476,0.983483578,0.228721176,0.048764692,45311.82532,45338.75001,46881.90887,2479.228303,1887.381385,2225.908688,0.804397102,0.293563658,0.530052093,3.137859107,3.191081445,2.935087701,5.154627486,4.904017877,5.09520147
Drepanocits,50219,0.941267812,0.94341643,0.53604671,1027.404,455.9442445,153.9545587,0.597854386,0.662339068,0.604484586,0.994500703,0.374314694,0.043289354,39111.78351,40288.93351,42435.02515,2760.296751,2107.133239,2726.078398,0.544561291,0.21187624,0.395522796,2.598322264,2.854821746,2.468569359,5.371138304,5.073145916,5.388533456
Drepanocits,66076,0.932417345,0.989798823,0.65261536,1083.88,483.256681,174.6408977,0.706791313,0.638616693,0.705842821,1.000671661,0.331721912,0.039196565,39292.80392,39166.95926,42709.52624,3327.344885,3074.552886,3350.379442,0.566712371,0.163202704,0.476291048,2.731121776,2.855989319,2.527419659,5.648371531,5.610592853,5.667766808
Drepanocits,58592,0.829209648,0.967918856,0.706157425,988.55,370.6092032,207.147458,0.753443873,0.441062294,0.759507475,0.996000202,0.227482377,0.054554484,40334.59448,40448.02594,44230.20726,1979.231873,1798.32093,2109.305267,0.791115224,-0.094398037,0.744783017,4.043022503,4.015625032,3.199469382,4.834299915,4.831216728,4.9660679
Drepanocits,32835,0.782263637,0.945109666,0.645544983,725.441,261.9602813,163.1875055,0.784048071,0.377052488,0.809349053,0.984245445,0.193982771,0.054969112,40095.69593,40715.86929,44467.95773,2394.287591,2042.916165,2415.941257,0.645960917,0.017085271,0.428059841,2.956199998,4.705676116,2.530638922,5.158034933,4.988207799,5.20989076
Drepanocits,57478,0.872486431,0.990095258,0.665300831,934.098,387.3302866,189.2644286,0.827802298,0.511361659,0.830079214,0.998627553,0.243507145,0.039462005,42962.60858,45437.40005,43683.8192,1437.61667,1500.996077,1706.47929,0.1259099,-0.099565685,0.046230084,2.913849334,3.208666154,2.920228082,4.53066085,4.591389468,4.777907902
Drepanocits,54655,0.808215241,0.987443541,0.735203121,885.45,344.7620698,203.0259671,0.876015273,0.411112808,0.875655263,1.000205545,0.193025663,0.068007843,42254.3252,43682.30859,46487.96502,1655.48086,1557.442382,1693.707429,1.070000112,0.326143691,0.612697802,4.339071826,3.663435651,3.28895702,4.576970292,4.627611688,4.701308272
Drepanocits,47323,0.908781531,0.988883084,0.538931089,896.9,381.1497928,159.0432306,0.739254683,0.582727753,0.74016878,0.999382317,0.284784745,0.059939679,38653.43617,40611.4882,41553.35106,2950.297867,2363.351151,3234.000684,0.998496592,0.652872733,0.639644874,3.513609758,3.683527871,2.692424245,5.362123978,5.194662725,5.573059773
Drepanocits,61841,0.91692594,0.98468226,0.588647959,1017.246,445.5977711,177.8190944,0.750990401,0.600942586,0.75341479,0.99838977,0.30358274,0.075653723,38378.90513,38214.40404,44262.14013,2538.989802,2281.368122,2507.3144,0.297680515,-0.531371472,0.258155596,4.159585952,6.798749286,3.122438439,5.224341057,5.123707693,5.272343253
Drepanocits,14642,0.777467213,0.976980049,0.633468893,483.788,178.5517051,112.2953581,0.786140341,0.371076529,0.791300507,0.996734107,0.218248219,0.029847963,38808.3169,40001.70906,42436.81574,3060.611768,2536.901554,3038.612446,0.40063947,0.077942084,0.358416077,2.228690457,2.861596262,2.326700059,5.499300586,5.327622606,5.531359719
Drepanocits,37520,0.782711649,0.994407781,0.75845479,716.934,277.6041124,172.7764986,0.917306223,0.377615493,0.915446127,1.001015435,0.168394625,0.038725347,40588.19915,42298.81151,43500.14627,2225.043253,2081.456205,2287.728757,0.373834569,0.200903579,0.344223998,3.644240564,3.204993759,3.169933388,5.113131821,5.049353508,5.172828331
